,ID,Game_Name,Match_Name,Num_in_Match,Region,Tournament,Blue_Team_Name,Red_Team_Name,Date,Week,Winner,Blue_kills,Red_kills,Total_kills,Blue_towers,Red_towers,Total_towers,Blue_dragons,Red_dragons,Total_dragons,Blue_barons,Red_barons,Total_barons,Blue_gold,Red_gold,Total_gold,First_blood_team,First_blood_time,First_tower_team,First_tower_time,First_dragon_team,First_dragon_time,First_rift_herald_team,First_rift_herald_time,First_baron_team,First_baron_time,Game_time,Blue_players,Red_players
0,11422,OMG  vs TT ,OMG vs TT 1,1,LPL,LPL Spring 2022,OMG ,TT ,2022-01-10,1,blue,13,6,19,8,3,11,2,0,2,1,0,1,45.5,38.5,84.0,blue,0,,0,,0,,0,,0,1365,"shanji,AKi,Creme,Able,cold,","New,frigid,Captain,Puff,Southwind,"
1,21422,OMG  vs TT ,OMG vs TT 1,2,LPL,LPL Spring 2022,OMG ,TT ,2022-01-10,1,blue,22,8,30,9,2,11,2,0,2,1,0,1,54.3,41.2,95.5,blue,0,,0,,0,,0,,0,1444,"shanji,AKi,Creme,Able,cold,","New,frigid,Captain,Puff,Southwind,"
2,31422,Funplus Phoenix  vs Royal Never Give Up ,FPX vs RNG 1,1,LPL,LPL Spring 2022,Funplus Phoenix ,Royal Never Give Up ,2022-01-10,1,blue,12,8,20,10,3,13,4,0,4,2,0,2,64.0,53.2,117.2,blue,0,,0,,0,,0,,0,1893,"Xiaolaohu,Beichuan,Gori,Lwx,Hang,","Bin,Wei,xiaohu,GALA,Ming,"
3,41422,Funplus Phoenix  vs Royal Never Give Up ,FPX vs RNG 1,2,LPL,LPL Spring 2022,Funplus Phoenix ,Royal Never Give Up ,2022-01-10,1,red,3,16,19,6,11,17,0,0,0,1,1,2,66.3,72.2,138.5,red,0,,0,,0,,0,,0,2271,"Xiaolaohu,Beichuan,Gori,Lwx,Hang,","Bin,Wei,xiaohu,GALA,Ming,"
4,51422,Royal Never Give Up  vs Funplus Phoenix ,FPX vs RNG 1,3,LPL,LPL Spring 2022,Royal Never Give Up ,Funplus Phoenix ,2022-01-10,1,red,13,14,27,4,8,12,0,0,0,0,2,2,54.1,60.0,114.1,blue,0,,0,,0,,0,,0,1900,"Bin,Wei,xiaohu,GALA,Ming,","Xiaolaohu,Beichuan,Gori,Lwx,Hang,"
5,61422,JD Gaming  vs Edward Gaming ,JD Gaming vs EDG 1,1,LPL,LPL Spring 2022,JD Gaming ,Edward Gaming ,2022-01-11,1,red,9,29,38,3,9,12,0,0,0,0,1,1,44.3,54.8,99.1,red,0,,0,,0,,0,,0,1531,"369,Kanavi,Yagao,Lpc,Missing,","Flandre,Jiejie,Scout,Viper,meiko,"
6,71422,JD Gaming  vs Edward Gaming ,JD Gaming vs EDG 1,2,LPL,LPL Spring 2022,JD Gaming ,Edward Gaming ,2022-01-11,1,red,13,22,35,2,10,12,3,0,3,0,2,2,55.2,65.8,121.0,blue,0,,0,,0,,0,,0,1960,"369,Kanavi,Yagao,Lpc,Missing,","Flandre,Jiejie,Scout,Viper,meiko,"
7,81422,LGD Gaming  vs Anyone s Legend ,LGD Gaming vs AL 1,1,LPL,LPL Spring 2022,LGD Gaming ,Anyone s Legend ,2022-01-11,1,blue,31,14,45,10,3,13,4,0,4,1,1,2,72.6,61.8,134.39999999999998,blue,0,,0,,0,,0,,0,2138,"fearness,Shad0w,YeG,Eric,jinjiao,","Zdz,Xiaohao,Forge,Betty,Qiuqiu,"
8,91422,Anyone s Legend  vs LGD Gaming ,LGD Gaming vs AL 1,2,LPL,LPL Spring 2022,Anyone s Legend ,LGD Gaming ,2022-01-11,1,blue,15,5,20,8,2,10,2,0,2,1,0,1,54.4,44.8,99.2,blue,0,,0,,0,,0,,0,1712,"Zdz,Xiaohao,Forge,Betty,Qiuqiu,","fearness,Shad0w,YeG,Eric,jinjiao,"
9,101422,LGD Gaming  vs Anyone s Legend ,LGD Gaming vs AL 1,3,LPL,LPL Spring 2022,LGD Gaming ,Anyone s Legend ,2022-01-11,1,red,8,18,26,4,7,11,0,0,0,0,1,1,52.3,59.3,111.6,blue,0,,0,,0,,0,,0,1846,"fearness,Shad0w,YeG,Eric,jinjiao,","Zdz,Xiaohao,Forge,Betty,Qiuqiu,"
10,111422,Rare Atom  vs Top Esports ,Rare Atom vs Top Esports 1,1,LPL,LPL Spring 2022,Rare Atom ,Top Esports ,2022-01-12,1,blue,14,8,22,9,4,13,3,0,3,2,0,2,66.8,56.7,123.5,red,0,,0,,0,,0,,0,2046,"Cube,Leyan,Strive,iBOY,Zorah,","Zoom,Tian,Knight,JackeyLove,Zhuo,"
11,121422,Top Esports  vs Rare Atom ,Rare Atom vs Top Esports 1,2,LPL,LPL Spring 2022,Top Esports ,Rare Atom ,2022-01-12,1,red,22,13,35,4,8,12,2,0,2,0,2,2,69.2,70.4,139.60000000000002,blue,0,,0,,0,,0,,0,2269,"Zoom,Tian,Knight,JackeyLove,Zhuo,","Cube,Leyan,Strive,iBOY,Zorah,"
12,131422,Ultra Prime  vs LNG Esports ,Ultra Prime vs LNG Esports 1,1,LPL,LPL Spring 2022,Ultra Prime ,LNG Esports ,2022-01-12,1,red,10,17,27,5,9,14,2,0,2,0,1,1,53.7,62.3,116.0,blue,0,,0,,0,,0,,0,1872,"zs,H4cker,Cryin,Elk,ShiauC,","Ale,Tarzan,Doinb,Light,LvMao,"
13,141422,Ultra Prime  vs LNG Esports ,Ultra Prime vs LNG Esports 1,2,LPL,LPL Spring 2022,Ultra Prime ,LNG Esports ,2022-01-12,1,red,11,19,30,2,10,12,0,0,0,0,1,1,43.9,54.5,98.4,blue,0,,0,,0,,0,,0,1553,"zs,H4cker,Cryin,Elk,ShiauC,","Ale,Tarzan,Doinb,Light,LvMao,"
14,151422,TT  vs Invictus Gaming ,IG vs TT 1,1,LPL,LPL Spring 2022,TT ,Invictus Gaming ,2022-01-13,1,red,3,12,15,2,11,13,0,0,0,0,1,1,42.6,54.4,97.0,red,0,,0,,0,,0,,0,1601,"New,frigid,Captain,Puff,Southwind,","neny,XUN,Yuekai,xiaoyueji,XinLiu,"
15,161422,Invictus Gaming  vs TT ,IG vs TT 1,2,LPL,LPL Spring 2022,Invictus Gaming ,TT ,2022-01-13,1,blue,12,9,21,8,2,10,4,0,4,1,0,1,56.0,47.0,103.0,blue,0,,0,,0,,0,,0,1771,"neny,XUN,Yuekai,xiaoyueji,XinLiu,","New,frigid,Captain,Puff,Southwind,"
16,171422,Team WE  vs Weibo Gaming ,WBG vs Team WE 1,1,LPL,LPL Spring 2022,Team WE ,Weibo Gaming ,2022-01-13,1,red,18,12,30,6,10,16,4,0,4,0,2,2,72.2,74.3,146.5,red,0,,0,,0,,0,,0,2384,"Biubiu,View,Shanks,Stay,Kedaya,","TheShy,SofM,Angel,huanfeng,ON,"
17,181422,Weibo Gaming  vs Team WE ,WBG vs Team WE 1,2,LPL,LPL Spring 2022,Weibo Gaming ,Team WE ,2022-01-13,1,blue,17,4,21,10,0,10,4,0,4,1,0,1,54.6,37.8,92.4,blue,0,,0,,0,,0,,0,1520,"TheShy,SofM,Angel,huanfeng,ON,","Biubiu,View,Shanks,Stay,Kedaya,"
18,191422,LGD Gaming  vs Funplus Phoenix ,LGD Gaming vs FPX 1,1,LPL,LPL Spring 2022,LGD Gaming ,Funplus Phoenix ,2022-01-14,1,red,10,13,23,4,9,13,3,0,3,1,0,1,60.8,68.1,128.89999999999998,blue,0,,0,,0,,0,,0,2203,"fearness,Shad0w,YeG,Eric,jinjiao,","Xiaolaohu,Beichuan,Gori,Lwx,Hang,"
19,201422,LGD Gaming  vs Funplus Phoenix ,LGD Gaming vs FPX 1,2,LPL,LPL Spring 2022,LGD Gaming ,Funplus Phoenix ,2022-01-14,1,red,17,30,47,0,10,10,1,0,1,0,1,1,44.2,55.2,99.4,red,0,,0,,0,,0,,0,1481,"fearness,Shad0w,YeG,Eric,jinjiao,","Xiaolaohu,Beichuan,Gori,Lwx,Hang,"
20,211422,Anyone s Legend  vs OMG ,AL vs OMG 1,1,LPL,LPL Spring 2022,Anyone s Legend ,OMG ,2022-01-14,1,red,11,23,34,2,8,10,1,0,1,0,1,1,52.3,62.4,114.7,red,0,,0,,0,,0,,0,1930,"Zdz,Xiaohao,Forge,Betty,Qiuqiu,","shanji,AKi,Creme,Able,cold,"
21,221422,OMG  vs Anyone s Legend ,AL vs OMG 1,2,LPL,LPL Spring 2022,OMG ,Anyone s Legend ,2022-01-14,1,blue,25,24,49,7,3,10,2,0,2,1,1,2,73.4,71.2,144.60000000000002,red,0,,0,,0,,0,,0,2352,"shanji,AKi,Creme,Able,cold,","Zdz,Xiaohao,Forge,Betty,Qiuqiu,"
22,231422,Royal Never Give Up  vs JD Gaming ,JD Gaming vs RNG 1,1,LPL,LPL Spring 2022,Royal Never Give Up ,JD Gaming ,2022-01-14,1,blue,14,4,18,11,2,13,4,0,4,1,0,1,65.2,50.7,115.9,blue,0,,0,,0,,0,,0,1910,"Bin,Wei,xiaohu,GALA,Ming,","369,Kanavi,Yagao,Lpc,Missing,"
23,241422,Royal Never Give Up  vs JD Gaming ,JD Gaming vs RNG 1,2,LPL,LPL Spring 2022,Royal Never Give Up ,JD Gaming ,2022-01-14,1,red,13,18,31,5,9,14,2,0,2,0,2,2,60.5,62.3,122.8,red,0,,0,,0,,0,,0,1996,"Bin,Wei,xiaohu,GALA,Ming,","369,Kanavi,Yagao,Lpc,Missing,"
24,251422,Royal Never Give Up  vs JD Gaming ,JD Gaming vs RNG 1,3,LPL,LPL Spring 2022,Royal Never Give Up ,JD Gaming ,2022-01-14,1,blue,14,7,21,9,2,11,4,0,4,1,0,1,61.2,52.4,113.6,blue,0,,0,,0,,0,,0,1907,"Bin,Wei,xiaohu,GALA,Ming,","369,Kanavi,Yagao,Lpc,Missing,"
25,261422,TT  vs Edward Gaming ,TT vs EDG 1,1,LPL,LPL Spring 2022,TT ,Edward Gaming ,2022-01-15,1,red,4,17,21,0,9,9,0,0,0,0,1,1,35.5,49.9,85.4,red,0,,0,,0,,0,,0,1444,"New,frigid,Captain,Puff,Southwind,","xiaoxiang,Jiejie,Scout,Viper,meiko,"
26,271422,TT  vs Edward Gaming ,TT vs EDG 1,2,LPL,LPL Spring 2022,TT ,Edward Gaming ,2022-01-15,1,red,7,16,23,1,10,11,2,0,2,0,1,1,38.9,52.2,91.1,red,0,,0,,0,,0,,0,1476,"New,frigid,Captain,Puff,Southwind,","xiaoxiang,Jiejie,Scout,Viper,meiko,"
27,281422,Top Esports  vs Ultra Prime ,Ultra Prime vs Top Esports 1,1,LPL,LPL Spring 2022,Top Esports ,Ultra Prime ,2022-01-15,1,blue,23,13,36,10,1,11,4,0,4,1,0,1,71.9,62.3,134.2,blue,0,,0,,0,,0,,0,2171,"Zoom,Xiaopeng,Knight,JackeyLove,Zhuo,","zs,H4cker,Cryin,Elk,ShiauC,"
28,291422,Top Esports  vs Ultra Prime ,Ultra Prime vs Top Esports 1,2,LPL,LPL Spring 2022,Top Esports ,Ultra Prime ,2022-01-15,1,red,12,21,33,4,10,14,2,0,2,0,1,1,59.9,67.8,127.7,blue,0,,0,,0,,0,,0,2083,"Zoom,Xiaopeng,Knight,JackeyLove,Zhuo,","zs,H4cker,Cryin,Elk,ShiauC,"
29,301422,Top Esports  vs Ultra Prime ,Ultra Prime vs Top Esports 1,3,LPL,LPL Spring 2022,Top Esports ,Ultra Prime ,2022-01-15,1,blue,20,5,25,10,1,11,3,0,3,2,0,2,63.9,47.3,111.2,blue,0,,0,,0,,0,,0,1791,"Zoom,Xiaopeng,Knight,JackeyLove,Zhuo,","zs,H4cker,Cryin,Elk,ShiauC,"
30,311422,Rare Atom  vs LNG Esports ,LNG Esports vs Rare Atom 1,1,LPL,LPL Spring 2022,Rare Atom ,LNG Esports ,2022-01-15,1,blue,17,13,30,11,4,15,4,0,4,2,1,3,71.3,63.4,134.7,red,0,,0,,0,,0,,0,2162,"Cube,Leyan,Strive,iBOY,Zorah,","Ale,Tarzan,Doinb,Light,LvMao,"
31,321422,Rare Atom  vs LNG Esports ,LNG Esports vs Rare Atom 1,2,LPL,LPL Spring 2022,Rare Atom ,LNG Esports ,2022-01-15,1,red,3,11,14,2,11,13,1,0,1,0,1,1,48.3,57.0,105.3,blue,0,,0,,0,,0,,0,1731,"Cube,Leyan,Strive,iBOY,Zorah,","Ale,Tarzan,Doinb,Light,LvMao,"
32,331422,Rare Atom  vs LNG Esports ,LNG Esports vs Rare Atom 1,3,LPL,LPL Spring 2022,Rare Atom ,LNG Esports ,2022-01-15,1,red,14,14,28,7,8,15,3,0,3,1,1,2,69.6,74.1,143.7,blue,0,,0,,0,,0,,0,2447,"Cube,Leyan,Strive,iBOY,Zorah,","Ale,Tarzan,Doinb,Light,LvMao,"
33,341422,OMG  vs Invictus Gaming ,OMG vs IG 1,1,LPL,LPL Spring 2022,OMG ,Invictus Gaming ,2022-01-16,1,blue,15,10,25,9,3,12,3,0,3,2,0,2,71.6,57.3,128.89999999999998,blue,0,,0,,0,,0,,0,2224,"shanji,AKi,Creme,Able,cold,","neny,XUN,Yuekai,xiaoyueji,XinLiu,"
34,351422,Invictus Gaming  vs OMG ,OMG vs IG 1,2,LPL,LPL Spring 2022,Invictus Gaming ,OMG ,2022-01-16,1,red,5,17,22,2,9,11,1,0,1,0,1,1,37.4,47.9,85.3,blue,0,,0,,0,,0,,0,1380,"neny,XUN,Yuekai,xiaoyueji,XinLiu,","shanji,AKi,Creme,Able,cold,"
35,361422,Team WE  vs Victory Five ,Team WE vs V5 1,1,LPL,LPL Spring 2022,Team WE ,Victory Five ,2022-01-16,1,red,7,18,25,4,10,14,1,0,1,1,0,1,52.6,60.6,113.2,red,0,,0,,0,,0,,0,1864,"Biubiu,View,Shanks,Stay,Kedaya,","invincible,Karsa,RooKie,Photic,Ppgod,"
36,371422,Team WE  vs Victory Five ,Team WE vs V5 1,2,LPL,LPL Spring 2022,Team WE ,Victory Five ,2022-01-16,1,blue,16,3,19,8,3,11,3,0,3,1,0,1,59.7,50.8,110.5,red,0,,0,,0,,0,,0,1893,"Biubiu,View,Shanks,Stay,Kedaya,","invincible,Karsa,RooKie,Photic,Ppgod,"
37,381422,Victory Five  vs Team WE ,Team WE vs V5 1,3,LPL,LPL Spring 2022,Victory Five ,Team WE ,2022-01-16,1,blue,26,13,39,9,3,12,4,0,4,1,0,1,60.0,50.7,110.7,red,0,,0,,0,,0,,0,1859,"invincible,Karsa,RooKie,Photic,Ppgod,","Biubiu,View,Shanks,Stay,Kedaya,"
38,391422,Bilibili Gaming  vs Weibo Gaming ,WBG vs BLG 1,1,LPL,LPL Spring 2022,Bilibili Gaming ,Weibo Gaming ,2022-01-16,1,red,8,17,25,2,10,12,0,0,0,0,1,1,50.6,60.0,110.6,blue,0,,0,,0,,0,,0,1823,"Breathe,WeiWei,FoFo,Doggo,Crisp,","TheShy,SofM,Angel,huanfeng,ON,"
39,401422,Weibo Gaming  vs Bilibili Gaming ,WBG vs BLG 1,2,LPL,LPL Spring 2022,Weibo Gaming ,Bilibili Gaming ,2022-01-16,1,red,4,20,24,2,8,10,1,0,1,0,1,1,40.3,51.7,92.0,red,0,,0,,0,,0,,0,1568,"TheShy,SofM,Angel,huanfeng,ON,","Breathe,WeiWei,FoFo,Doggo,Crisp,"
40,411422,Bilibili Gaming  vs Weibo Gaming ,WBG vs BLG 1,3,LPL,LPL Spring 2022,Bilibili Gaming ,Weibo Gaming ,2022-01-16,1,blue,9,13,22,10,2,12,3,0,3,2,1,3,71.5,68.4,139.9,blue,0,,0,,0,,0,,0,2410,"Breathe,WeiWei,FoFo,Doggo,Crisp,","TheShy,SofM,Angel,huanfeng,ON,"
41,421422,TT  vs Royal Never Give Up ,RNG vs TT 2,1,LPL,LPL Spring 2022,TT ,Royal Never Give Up ,2022-01-17,2,red,14,17,31,6,9,15,3,0,3,0,2,2,77.0,82.4,159.4,blue,0,,0,,0,,0,,0,2734,"New,frigid,Captain,Puff,Southwind,","Bin,Wei,xiaohu,GALA,Ming,"
42,431422,Royal Never Give Up  vs TT ,RNG vs TT 2,2,LPL,LPL Spring 2022,Royal Never Give Up ,TT ,2022-01-17,2,blue,16,12,28,11,3,14,4,0,4,1,0,1,64.2,59.4,123.6,blue,0,,0,,0,,0,,0,2072,"Bin,Wei,xiaohu,GALA,Ming,","New,frigid,Captain,Puff,Southwind,"
43,441422,Funplus Phoenix  vs Anyone s Legend ,AL vs FPX 2,1,LPL,LPL Spring 2022,Funplus Phoenix ,Anyone s Legend ,2022-01-17,2,blue,10,7,17,10,1,11,3,0,3,1,0,1,56.8,47.0,103.8,blue,0,,0,,0,,0,,0,1753,"Xiaolaohu,Beichuan,Gori,Lwx,Hang,","Zdz,Xiaohao,Maple,Betty,Qiuqiu,"
44,451422,Funplus Phoenix  vs Anyone s Legend ,AL vs FPX 2,2,LPL,LPL Spring 2022,Funplus Phoenix ,Anyone s Legend ,2022-01-17,2,blue,10,8,18,9,5,14,2,0,2,0,1,1,67.0,58.8,125.8,red,0,,0,,0,,0,,0,2038,"Xiaolaohu,Beichuan,Gori,Lwx,Hang,","Zdz,Xiaohao,Maple,Betty,Qiuqiu,"
45,461422,LGD Gaming  vs JD Gaming ,LGD Gaming vs JD Gaming 2,1,LPL,LPL Spring 2022,LGD Gaming ,JD Gaming ,2022-01-18,2,red,8,25,33,1,9,10,2,0,2,1,1,2,67.7,78.0,145.7,blue,0,,0,,0,,0,,0,2480,"fearness,Shad0w,YeG,Eric,jinjiao,","369,Kanavi,Yagao,Hope,Missing,"
46,471422,LGD Gaming  vs JD Gaming ,LGD Gaming vs JD Gaming 2,2,LPL,LPL Spring 2022,LGD Gaming ,JD Gaming ,2022-01-18,2,red,13,18,31,6,8,14,1,0,1,1,1,2,73.5,74.6,148.1,blue,0,,0,,0,,0,,0,2465,"Garvey,Shad0w,YeG,Eric,jinjiao,","369,Kanavi,Yagao,Hope,Missing,"
47,481422,Ultra Prime  vs Edward Gaming ,Ultra Prime vs EDG 2,1,LPL,LPL Spring 2022,Ultra Prime ,Edward Gaming ,2022-01-18,2,red,6,20,26,2,11,13,1,0,1,0,1,1,49.1,62.3,111.4,blue,0,,0,,0,,0,,0,1823,"zs,H4cker,Cryin,Elk,ShiauC,","Flandre,Jiejie,Scout,Viper,meiko,"
48,491422,Ultra Prime  vs Edward Gaming ,Ultra Prime vs EDG 2,2,LPL,LPL Spring 2022,Ultra Prime ,Edward Gaming ,2022-01-18,2,blue,17,4,21,10,2,12,3,0,3,2,0,2,69.1,55.5,124.6,blue,0,,0,,0,,0,,0,2107,"zs,H4cker,Cryin,Elk,ShiauC,","Flandre,Jiejie,Scout,Viper,meiko,"
49,501422,Ultra Prime  vs Edward Gaming ,Ultra Prime vs EDG 2,3,LPL,LPL Spring 2022,Ultra Prime ,Edward Gaming ,2022-01-18,2,red,7,11,18,1,8,9,0,0,0,0,1,1,52.7,62.1,114.8,blue,0,,0,,0,,0,,0,2050,"zs,H4cker,Cryin,Elk,ShiauC,","Flandre,Jiejie,Scout,Viper,meiko,"
50,511422,Team WE  vs Top Esports ,Team WE vs Top Esports 2,1,LPL,LPL Spring 2022,Team WE ,Top Esports ,2022-01-19,2,blue,10,5,15,8,4,12,2,0,2,2,0,2,55.2,48.9,104.1,blue,0,,0,,0,,0,,0,1896,"Biubiu,View,Shanks,Stay,Kedaya,","Zoom,Xiaopeng,Knight,JackeyLove,Zhuo,"
51,521422,Top Esports  vs Team WE ,Team WE vs Top Esports 2,2,LPL,LPL Spring 2022,Top Esports ,Team WE ,2022-01-19,2,blue,12,8,20,9,3,12,4,0,4,1,0,1,57.2,47.6,104.8,red,0,,0,,0,,0,,0,1784,"Zoom,Xiaopeng,Knight,JackeyLove,Zhuo,","Biubiu,View,Shanks,Stay,Kedaya,"
52,531422,Team WE  vs Top Esports ,Team WE vs Top Esports 2,3,LPL,LPL Spring 2022,Team WE ,Top Esports ,2022-01-19,2,red,6,13,19,3,10,13,2,0,2,0,1,1,42.5,52.2,94.7,blue,0,,0,,0,,0,,0,1608,"Biubiu,View,Shanks,Stay,Kedaya,","Zoom,Xiaopeng,Knight,JackeyLove,Zhuo,"
53,541422,LNG Esports  vs Invictus Gaming ,LNG Esports vs IG 2,1,LPL,LPL Spring 2022,LNG Esports ,Invictus Gaming ,2022-01-19,2,blue,17,4,21,11,0,11,3,0,3,1,0,1,63.3,45.7,109.0,blue,0,,0,,0,,0,,0,1800,"Ale,Tarzan,Doinb,Light,LvMao,","neny,XUN,Yuekai,Ahn,XinLiu,"
54,551422,Invictus Gaming  vs LNG Esports ,LNG Esports vs IG 2,2,LPL,LPL Spring 2022,Invictus Gaming ,LNG Esports ,2022-01-19,2,red,6,12,18,6,8,14,3,0,3,2,0,2,68.7,71.5,140.2,blue,0,,0,,0,,0,,0,2347,"neny,XUN,Yuekai,Ahn,XinLiu,","Ale,Tarzan,Doinb,Light,LvMao,"
55,561422,Rare Atom  vs Victory Five ,Rare Atom vs V5 2,1,LPL,LPL Spring 2022,Rare Atom ,Victory Five ,2022-01-20,2,blue,17,10,27,10,3,13,4,0,4,2,0,2,71.9,60.3,132.2,blue,0,,0,,0,,0,,0,2176,"Cube,Leyan,Strive,iBOY,Zorah,","Rich,Karsa,RooKie,Photic,Ppgod,"
56,571422,Victory Five  vs Rare Atom ,Rare Atom vs V5 2,2,LPL,LPL Spring 2022,Victory Five ,Rare Atom ,2022-01-20,2,blue,24,16,40,11,3,14,3,0,3,1,0,1,65.1,55.8,120.9,blue,0,,0,,0,,0,,0,1903,"Rich,Karsa,RooKie,Photic,Ppgod,","Cube,Leyan,Strive,iBOY,Zorah,"
57,581422,Rare Atom  vs Victory Five ,Rare Atom vs V5 2,3,LPL,LPL Spring 2022,Rare Atom ,Victory Five ,2022-01-20,2,red,7,19,26,6,9,15,3,0,3,0,2,2,53.1,60.8,113.9,red,0,,0,,0,,0,,0,1836,"Cube,Leyan,Strive,iBOY,Zorah,","Rich,Karsa,RooKie,Photic,Ppgod,"
58,591422,OMG  vs Bilibili Gaming ,OMG vs BLG 2,1,LPL,LPL Spring 2022,OMG ,Bilibili Gaming ,2022-01-20,2,blue,21,14,35,10,2,12,2,0,2,2,0,2,68.7,55.9,124.6,blue,0,,0,,0,,0,,0,2028,"shanji,AKi,Creme,Able,cold,","Breathe,WeiWei,FoFo,Doggo,Crisp,"
59,601422,Bilibili Gaming  vs OMG ,OMG vs BLG 2,2,LPL,LPL Spring 2022,Bilibili Gaming ,OMG ,2022-01-20,2,blue,18,9,27,9,4,13,1,0,1,1,0,1,56.8,48.1,104.9,blue,0,,0,,0,,0,,0,1697,"Breathe,WeiWei,FoFo,Doggo,Crisp,","shanji,AKi,Creme,Able,cold,"
60,611422,OMG  vs Bilibili Gaming ,OMG vs BLG 2,3,LPL,LPL Spring 2022,OMG ,Bilibili Gaming ,2022-01-20,2,red,9,34,43,2,9,11,1,0,1,0,1,1,51.9,66.0,117.9,blue,0,,0,,0,,0,,0,1939,"shanji,AKi,Creme,Able,cold,","Breathe,WeiWei,FoFo,Doggo,Crisp,"
61,621422,Ultra Prime  vs LGD Gaming ,Ultra Prime vs LGD Gaming 2,1,LPL,LPL Spring 2022,Ultra Prime ,LGD Gaming ,2022-01-21,2,blue,16,8,24,9,1,10,4,0,4,1,0,1,52.8,40.8,93.6,blue,0,,0,,0,,0,,0,1589,"zs,H4cker,Cryin,Elk,ShiauC,","fearness,Shad0w,YeG,Eric,jinjiao,"
62,631422,LGD Gaming  vs Ultra Prime ,Ultra Prime vs LGD Gaming 2,2,LPL,LPL Spring 2022,LGD Gaming ,Ultra Prime ,2022-01-21,2,blue,26,12,38,9,2,11,3,0,3,1,0,1,54.0,42.7,96.7,blue,0,,0,,0,,0,,0,1573,"fearness,Shad0w,YeG,Eric,jinjiao,","zs,H4cker,Cryin,Elk,ShiauC,"
63,641422,Ultra Prime  vs LGD Gaming ,Ultra Prime vs LGD Gaming 2,3,LPL,LPL Spring 2022,Ultra Prime ,LGD Gaming ,2022-01-21,2,blue,22,12,34,9,3,12,4,0,4,1,0,1,65.3,56.5,121.8,blue,0,,0,,0,,0,,0,1986,"zs,H4cker,Cryin,Elk,ShiauC,","fearness,Shad0w,YeG,Eric,jinjiao,"
64,651422,Anyone s Legend  vs Royal Never Give Up ,RNG vs AL 2,1,LPL,LPL Spring 2022,Anyone s Legend ,Royal Never Give Up ,2022-01-21,2,blue,18,10,28,8,4,12,4,0,4,2,0,2,63.6,58.0,121.6,blue,0,,0,,0,,0,,0,2005,"Zdz,Xiaohao,Maple,Betty,Qiuqiu,","Bin,Wei,xiaohu,GALA,Ming,"
65,661422,Anyone s Legend  vs Royal Never Give Up ,RNG vs AL 2,2,LPL,LPL Spring 2022,Anyone s Legend ,Royal Never Give Up ,2022-01-21,2,red,9,21,30,3,9,12,1,0,1,0,1,1,54.2,66.5,120.7,red,0,,0,,0,,0,,0,1970,"Zdz,Xiaohao,Maple,Betty,Qiuqiu,","Bin,Wei,xiaohu,GALA,Ming,"
66,671422,Anyone s Legend  vs Royal Never Give Up ,RNG vs AL 2,3,LPL,LPL Spring 2022,Anyone s Legend ,Royal Never Give Up ,2022-01-21,2,red,7,19,26,3,8,11,2,0,2,0,1,1,49.2,58.9,108.1,red,0,,0,,0,,0,,0,1764,"Zdz,Xiaohao,Maple,Betty,Qiuqiu,","Bin,Wei,xiaohu,GALA,Ming,"
67,681422,Weibo Gaming  vs TT ,TT vs WBG 2,1,LPL,LPL Spring 2022,Weibo Gaming ,TT ,2022-01-21,2,blue,15,6,21,10,1,11,2,0,2,1,0,1,54.6,39.4,94.0,blue,0,,0,,0,,0,,0,1569,"TheShy,SofM,Angel,huanfeng,ON,","New,frigid,Captain,Puff,Southwind,"
68,691422,Weibo Gaming  vs TT ,TT vs WBG 2,2,LPL,LPL Spring 2022,Weibo Gaming ,TT ,2022-01-21,2,red,1,13,14,2,9,11,1,0,1,1,0,1,50.8,60.6,111.4,red,0,,0,,0,,0,,0,2013,"TheShy,SofM,Angel,huanfeng,ON,","New,frigid,Captain,Puff,Southwind,"
69,701422,Weibo Gaming  vs TT ,TT vs WBG 2,3,LPL,LPL Spring 2022,Weibo Gaming ,TT ,2022-01-21,2,blue,17,12,29,10,1,11,4,0,4,2,0,2,74.3,62.0,136.3,blue,0,,0,,0,,0,,0,2372,"TheShy,SofM,Angel,huanfeng,ON,","New,frigid,Captain,Puff,Southwind,"
70,711422,LNG Esports  vs Team WE ,LNG Esports vs Team WE 2,1,LPL,LPL Spring 2022,LNG Esports ,Team WE ,2022-01-22,2,blue,15,4,19,9,3,12,3,0,3,1,0,1,50.3,40.3,90.6,blue,0,,0,,0,,0,,0,1426,"Ale,Tarzan,Doinb,Light,LvMao,","Biubiu,View,Shanks,Xing,Kedaya,"
71,721422,LNG Esports  vs Team WE ,LNG Esports vs Team WE 2,2,LPL,LPL Spring 2022,LNG Esports ,Team WE ,2022-01-22,2,blue,18,6,24,8,2,10,2,0,2,1,0,1,56.6,46.2,102.8,blue,0,,0,,0,,0,,0,1710,"Ale,Tarzan,Doinb,Light,LvMao,","Biubiu,View,Shanks,Xing,Kedaya,"
72,731422,Funplus Phoenix  vs JD Gaming ,JD Gaming vs FPX 2,1,LPL,LPL Spring 2022,Funplus Phoenix ,JD Gaming ,2022-01-22,2,blue,18,5,23,10,3,13,4,0,4,1,0,1,53.1,41.5,94.6,blue,0,,0,,0,,0,,0,1770,"Xiaolaohu,Beichuan,Gori,Lwx,Hang,","369,Kanavi,Yagao,Hope,Missing,"
